z,H,dH_dz,S_rel,dlnS_dlna,Omega_m,Omega_r,Omega_geom,Delta_H,w_geom,model,w_true,w_error,H_p16,H_p50,H_p84,dH_dz_p16,dH_dz_p50,dH_dz_p84,S_rel_p16,S_rel_p50,S_rel_p84,dlnS_dlna_p16,dlnS_dlna_p50,dlnS_dlna_p84,Omega_m_p16,Omega_m_p50,Omega_m_p84,Omega_geom_p16,Omega_geom_p50,Omega_geom_p84,Delta_H_p16,Delta_H_p50,Delta_H_p84,w_geom_p16,w_geom_p50,w_geom_p84,reconstruction,w0_p16,w0_p50,w0_p84,wa_p16,wa_p50,wa_p84,acceptance_rate
0.15253424657534248,74.43238846772043,46.25603801454047,0.8189931065395396,1.4324857503603776,0.39533542663416554,0.0001332375147066547,0.6045313358511278,0.24594652039905437,-0.8643872226227485,bayesian_cpl,-0.8643872226227485,0.0,71.95749419701464,74.33071757515461,76.3354060569849,35.87934434826798,44.921018585123186,54.14135608307588,0.7786676226707301,0.8212351058215449,0.8762985539236001,1.149269986686076,1.396397874901318,1.6390576622387343,0.37586994854624306,0.3964176600932603,0.42299728765490363,0.576860152120189,0.6034487376534169,0.6240033742717407,-0.11615197567431448,0.19895090989529587,0.5050466787226515,-1.067677842117926,-0.8903583135172314,-0.729359165080534,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.1615068493150685,74.84766456328798,46.31091539779317,0.8099303053696857,1.4373312980822408,0.400163014077796,0.00013591446220164805,0.5997010714600024,0.23629859800004618,-0.8686575644402494,bayesian_cpl,-0.8686575644402493,-1.1102230246251565e-16,72.28828202595015,74.7319048243419,76.80767472164179,36.46027959363382,45.02905409984216,53.77801455773645,0.7691214566123329,0.8124414132021729,0.8682971085572254,1.1664709621931313,1.398863455792746,1.6339076306503788,0.38000054847856957,0.4014036794440138,0.42900035444000234,0.5708539365603981,0.5984599847046005,0.6198703851950438,-0.11427479426718481,0.19292775319735447,0.48675916424414767,-1.0659376621589407,-0.8923064176600415,-0.7383372529363992,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.17047945205479453,75.26347553106997,46.37521187881322,0.8010057215145181,1.4424322609558506,0.40499622109266437,0.00013861866605226685,0.5948651602412834,0.2268891230136484,-0.8728624355130499,bayesian_cpl,-0.8728624355130499,0.0,72.6305188693643,75.12861606425572,77.3021952952307,36.85752765013616,45.0802590046344,53.67949879526048,0.7593124242645226,0.8038839898388279,0.8601335411005656,1.181816080947307,1.4051067487086473,1.626387766180662,0.38391568773615536,0.40645150132765706,0.4348918171547258,0.5649593317685694,0.5934093819053347,0.6159529088636674,-0.1090721042036807,0.1833462159574404,0.4700845826952402,-1.064110899019728,-0.8974612651632172,-0.7439787465698443,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.17945205479452056,75.67990456096929,46.44863348183818,0.7922148985305028,1.4477802666470474,0.40983387307368185,0.0001413497653761183,0.5900247771609419,0.21771324836449743,-0.8770033300341038,bayesian_cpl,-0.8770033300341038,0.0,72.98380663862548,75.52080317011189,77.7905164595039,37.23833389965737,45.110635153809774,53.351510954933396,0.7498093425729138,0.7955563688329338,0.8518264797320252,1.2031539745631383,1.4138816695789969,1.6240161183725808,0.3878963492147156,0.411562504684052,0.44067253219153424,0.5591754819353465,0.5882955493537014,0.6119698671681799,-0.11136797041201285,0.17235499887244074,0.45208655008983917,-1.0653483531333099,-0.9032298799780298,-0.7529168379298942,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.1884246575342466,76.0970322353325,46.530892938187286,0.7835536130435498,1.4533670730762709,0.4146748061277483,0.0001441073906858656,0.5851810864815659,0.20876622513028248,-0.8810816970717554,bayesian_cpl,-0.8810816970717554,0.0,73.34545041834502,75.91495095661631,78.21066733352885,37.7825624761147,45.18689712767679,53.032743947818595,0.7417749697679733,0.7873168122249595,0.8434469996900548,1.2190763632946024,1.4201425163155759,1.6201644083027327,0.3925645758739608,0.41666637870809764,0.446371780122294,0.5534730971850353,0.5831888217918245,0.6072990004613532,-0.11106101379408656,0.1625100069266037,0.4347953852908785,-1.0672101361674702,-0.9071370710596484,-0.7620301489277393,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.1973972602739726,76.51493658864075,46.62170957720178,0.7750178615532765,1.4591845672474324,0.4195178678280944,0.0001468911642938847,0.5803352410076117,0.2000433991059736,-0.8850989422604272,bayesian_cpl,-0.8850989422604272,0.0,73.70401749603312,76.3268841378779,78.66161536326392,38.148263244007,45.42535391017021,53.008768714327346,0.733294528114649,0.7788415090215004,0.8352602911659833,1.2308491094535412,1.4241026432094985,1.6192762522393926,0.396932989786996,0.4215876116530699,0.4521271493396916,0.5477145415906156,0.5782647724767213,0.6029280269813282,-0.11363215872688291,0.15604706159545617,0.41488933106384085,-1.0694297956631151,-0.9111634267405341,-0.7675454530372018,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.20636986301369864,76.93369316622139,46.720809217056825,0.7666038480244358,1.4652247642211622,0.42436191794945505,0.00014970070072203338,0.5754883813498228,0.191540207569909,-0.8890564294158604,bayesian_cpl,-0.8890564294158604,0.0,74.05559153834297,76.72325293585811,79.12030691295374,38.58155905309901,45.546442228605784,52.7904093668523,0.7248167691433492,0.7708149712030706,0.8273484290152422,1.2485932896189582,1.4339315185791175,1.6163750980663247,0.4012302248524517,0.4266930310966329,0.4579877430228937,0.5418506942092125,0.5731564458638422,0.598628234534994,-0.10932403804381442,0.14936309852073684,0.4050314786091214,-1.0678789926054424,-0.9127319352302514,-0.775330485692726,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.2153424657534247,77.35337508198003,46.82792405566232,0.7583079722119949,1.4714798062167753,0.4292058291825888,0.00015253560711565455,0.5706416352102954,0.18325217624054632,-0.8929554820788045,bayesian_cpl,-0.8929554820788046,1.1102230246251565e-16,74.43656098206851,77.12194999333225,79.5763754486975,38.839464522262354,45.55714047473745,52.68740808296878,0.7165324266369872,0.7628658132505108,0.818901292455005,1.265349643648945,1.4399943437242653,1.6177611650682455,0.4055606766388628,0.43178558834892367,0.46350192946222124,0.5363333464278001,0.5680609592224641,0.594295191012909,-0.11575959488970272,0.14148267111150262,0.3885019169246966,-1.0698607077186961,-0.9180805420390159,-0.7796767722891107,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.22431506849315072,77.77405307515502,46.94279256184143,0.7501268186705958,1.4779419618281504,0.4340484878267716,0.00015539548366094185,0.5657961166895674,0.17517491641319197,-0.8967973849908292,bayesian_cpl,-0.8967973849908291,-1.1102230246251565e-16,74.81005971719263,77.54534377432515,80.03426609595738,39.26620214206466,45.79315559455884,52.53660810269517,0.7083570545398847,0.7545581351004143,0.8107447675356049,1.2773719717359808,1.4454016443163864,1.6221783086358412,0.4098791040551755,0.4366125958516697,0.4691240622298403,0.5307079847358981,0.5632310906778133,0.5899741534416169,-0.1142935502998255,0.13281877024719965,0.3752699135016501,-1.0727943047854105,-0.9222111997007669,-0.7869660764667784,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.23328767123287675,78.19579556609712,47.06515936695034,0.7420571464030074,1.4846036253395845,0.43888879445901474,0.00015827992400481287,0.5609529256169804,0.16730412226652097,-0.9005833855057108,bayesian_cpl,-0.9005833855057108,0.0,75.193951485294,77.94238995051442,80.49263616049164,39.6314965761348,45.946920586022514,52.50609598276719,0.7003124635433893,0.7468901295192748,0.8024876317981489,1.2877508004312075,1.4571062090352624,1.625932780008752,0.41419895268046597,0.44174725643033497,0.4746303313638324,0.5251984989600967,0.5580934327759973,0.585651671487704,-0.12133995566747749,0.12227494956451254,0.36340746769785076,-1.0733432756757288,-0.9267486868479298,-0.7930828393215529,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.24226027397260277,78.61866871107944,47.1947751570799,0.7340958791056783,1.491457316128458,0.44372566457886914,0.00016118851567644923,0.5561131469054543,0.15963556832914494,-0.9043146949396583,bayesian_cpl,-0.9043146949396587,3.3306690738754696e-16,75.5528445383303,78.38886787722397,80.95160711958444,40.04839765959138,46.020804733515384,52.56133182558458,0.6923938587529831,0.7384062644912578,0.7948817335065285,1.2993126501143895,1.4626075297778776,1.6294292833568738,0.4185187982526009,0.44633108530693183,0.48046779106222565,0.5193576734167218,0.5535067797279672,0.5813291699194969,-0.12586053629155705,0.1178769077733693,0.34910331607179323,-1.078431076993489,-0.9304224076204537,-0.7978761126878707,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.2512328767123288,79.04273645614312,47.331396565960176,0.7262400959727547,1.4984956781423695,0.44855802922779275,0.00016412084050968027,0.5512778499316976,0.15216510709695263,-0.9079924898634414,bayesian_cpl,-0.9079924898634415,1.1102230246251565e-16,75.94381511899124,78.78790670879296,81.42289346220728,40.17761835645778,46.16840555601612,52.58048406936407,0.6844017242789748,0.7309455609869681,0.786718462757444,1.3082593849465065,1.4717777498046367,1.6336019639997972,0.4227167989554204,0.4514643327010935,0.48591214554041445,0.5139100662927406,0.5483704830843456,0.5771285351333227,-0.12184101065064874,0.10884796868780663,0.33877488493133123,-1.0801529947258364,-0.9326851594577695,-0.8010708694348028,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.2602054794520548,79.4680605899856,47.47478606867074,0.7184870230228374,1.5057114794391329,0.4533848355821688,0.00016707647506540783,0.5464480879427658,0.14488866679236484,-0.9116179133393179,bayesian_cpl,-0.9116179133393179,0.0,76.31490529597889,79.22266586011764,81.90708884927214,40.527469991171586,46.34740329005988,52.635111054512734,0.6763339376186063,0.7229449895521538,0.7790860384416621,1.3167821834495963,1.4824801251284256,1.6411339065486312,0.426785093230704,0.4561979336022574,0.49162446101967916,0.5081943708521508,0.5436339532702258,0.5730576325435361,-0.12308494144549467,0.10385326148090485,0.3309227687725528,-1.0815909444628458,-0.9375193526465363,-0.8062974299960998,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.26917808219178085,79.89470079589931,47.62471187624377,0.7108340249154546,1.513097611778767,0.4582050475191706,0.00017005499105328856,0.5416248974897762,0.1378022492570418,-0.9151920761054976,bayesian_cpl,-0.9151920761054976,0.0,76.66757189272484,79.58758011568841,82.3484568013951,40.748339006580814,46.53230895755865,52.66687818017685,0.6691033943826029,0.7163306878600884,0.7719350817991648,1.3195164529562564,1.4970124421584619,1.6514097799986809,0.43130539883031604,0.46174820755015306,0.4975909121395395,0.5022244154772769,0.5380804224753585,0.5685345295246061,-0.12602194040329487,0.09568671719247179,0.3195881669967344,-1.0822546954986523,-0.9411197535175436,-0.8098257394633973,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.27815068493150685,80.32271470276872,47.78094783123367,0.7032785972266921,1.5206470902573412,0.46301764615477775,0.00017305595575191598,0.5368092978894704,0.13090192797000028,-0.9187160577107135,bayesian_cpl,-0.9187160577107139,3.3306690738754696e-16,77.01777166429228,80.00860424023396,82.77992820833727,41.01427333765825,46.77765614045189,52.82167091913083,0.662146471777397,0.7088115221852804,0.7649310315940921,1.3263680782985605,1.5027127490676429,1.6665053528874856,0.43593748193255166,0.4666603588731499,0.5036077695469504,0.4962040036659999,0.5331652236827483,0.5638995835049961,-0.13302734623589696,0.08782861392516322,0.3106726266947177,-1.0856092109953699,-0.9447510746607329,-0.8134053579186784,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.2871232876712329,80.7521579351351,47.94327330431395,0.6958183591556536,1.5283530529732035,0.46782163035335067,0.00017607893242676796,0.5320022907142226,0.12418384618344437,-0.9221909076013405,bayesian_cpl,-0.9221909076013405,0.0,77.3885065169465,80.40029401091243,83.23489241085771,41.20303071815013,47.023128670788104,52.90881793953793,0.6549276294526782,0.7019220463606288,0.7576196581252803,1.3336604526965423,1.5159097433857316,1.6737686133382335,0.4403294442328277,0.4719253405556272,0.5093726818044925,0.4904356002581566,0.5278970359555072,0.5595048243571089,-0.14109320068259804,0.0824980553527599,0.30315308679709935,-1.0914977431210258,-0.9480200867834907,-0.8163376300464423,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.29609589041095896,81.1830841623383,48.111473091952206,0.6884510466355037,1.5362087607167998,0.472616017208271,0.00017912348074520908,0.5272048593109838,0.11764421516900586,-0.9256176461633543,bayesian_cpl,-0.9256176461633542,-1.1102230246251565e-16,77.74811403559258,80.8101575005398,83.69483155902844,41.28818640762257,47.19025726024832,53.114490722989004,0.6477491896471855,0.6948199034915766,0.7506274305769088,1.3443363797214678,1.5243556581615274,1.683102808463087,0.44467452501821825,0.47698818539102983,0.5152995966528923,0.48450510260820284,0.5228310340578871,0.5551569414454228,-0.14201038050256581,0.07668086580664159,0.2949441563613421,-1.0970228417000605,-0.9504391480692991,-0.8192644130400024,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.30506849315068496,81.61554514674529,48.2853373152038,0.6811745058247219,1.5442075966759263,0.47739984249325695,0.00018218915718786914,0.5224179683495552,0.1112793125674041,-0.9289972657213136,bayesian_cpl,-0.9289972657213137,1.1102230246251565e-16,78.13923210328792,81.22895405918686,84.13960648458637,41.398528921120906,47.37262300829599,53.28105686827192,0.6409190894137243,0.6876737311450549,0.7431318693373758,1.3487602380610029,1.536055665380707,1.6938704555783772,0.44918691131368665,0.48195481206085483,0.5208225415656874,0.47897869795840475,0.5178612604779349,0.5506416663742223,-0.1476029079568566,0.07038741802006518,0.289287989578988,-1.0997838748203344,-0.9537203399524655,-0.8212638788133519,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.314041095890411,82.04959079107589,48.464661319657424,0.673986686955936,1.5523430661488904,0.48217216108405603,0.00018527551545574343,0.5176425634004882,0.10508548083489945,-0.9323307314964121,bayesian_cpl,-0.9323307314964123,2.220446049250313e-16,78.58042892067041,81.64837506748104,84.59530856221079,41.53284718640739,47.76899781582927,53.584559755935466,0.63403262920757,0.6806268302812734,0.7348105512799757,1.3543804092495784,1.5425500207152927,1.7059579529379403,0.45358890455770523,0.48692254016282727,0.5256857418033782,0.474112262509933,0.5128903589800581,0.5462368030942919,-0.15128758394968791,0.0668498140768192,0.2827213880780808,-1.104715563768993,-0.9564482452014904,-0.8234758317917759,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.323013698630137,82.48526918483586,48.64924557655843,0.6668856385212892,1.5606087962586428,0.4869320473503096,0.0001883821068723923,0.512879570542818,0.09905912578022444,-0.935618982525545,bayesian_cpl,-0.9356189825255452,2.220446049250313e-16,79.0153330797044,82.02814258806971,85.04043205266768,41.7491059372301,47.94019474938743,53.873070504751176,0.6274126086116252,0.6743391926383862,0.7267439193324092,1.3576422561044734,1.5533354370738006,1.7200129737508418,0.45811048911185137,0.492374321342477,0.5306380646081665,0.4691566444952052,0.5074351910678705,0.5417122791376634,-0.1585127309325065,0.06156717731397172,0.2775227322444582,-1.1082027591874877,-0.9594237436343582,-0.82509409623195,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
0.33198630136986307,82.92262664986835,48.83889558512908,0.6598695017747531,1.5689985356615155,0.4916785955174705,0.00019150848078064474,0.5081298960017488,0.09319671518598138,-0.9388629325432299,bayesian_cpl,-0.9388629325432298,-1.1102230246251565e-16,79.44053614316289,82.4674175143796,85.51369475329187,41.90963227363858,48.23749670530223,54.01986254856843,0.6204871916123398,0.667174390407699,0.7189850103683028,1.365474359127009,1.5639027385999884,1.7330091336745024,0.46233424955692853,0.49712157685514163,0.5357264415846147,0.46406489332831985,0.5026847946265239,0.5374856715652176,-0.16209591158850886,0.057385723089589245,0.27343365753531024,-1.1151446942402496,-0.9625456368156781,-0.8254363930019406,bayesian_cpl,-1.133868775448421,-0.7800666910337032,-0.5169387272732872,-1.9138372262063772,-0.6371179097659923,0.7060529807412311,0.8345555555555556
