z,H,dH_dz,S_rel,dlnS_dlna,Omega_m,Omega_r,Omega_geom,Delta_H,w_geom,H_p16,H_p50,H_p84,dH_dz_p16,dH_dz_p50,dH_dz_p84,S_rel_p16,S_rel_p50,S_rel_p84,dlnS_dlna_p16,dlnS_dlna_p50,dlnS_dlna_p84,Omega_m_p16,Omega_m_p50,Omega_m_p84,Omega_geom_p16,Omega_geom_p50,Omega_geom_p84,Delta_H_p16,Delta_H_p50,Delta_H_p84,w_geom_p16,w_geom_p50,w_geom_p84,reconstruction,H0_anchor_sigma
0.0,67.38940198078892,41.80427143960373,0.9991275908114297,1.2406779170268083,0.3150249293828438,9.211956387281383e-05,0.6848829510532835,0.29523465062278553,-0.8563089502282868,67.35973118360074,67.39046642078841,67.42297638385176,22.75500095978602,41.688871347585334,65.12574213800305,0.9981327738496206,0.9990960283953492,1.0000079815323322,0.6755010985388841,1.237259874379653,1.932626619218866,0.3147112635947854,0.3150149777530536,0.31530251657714436,0.6846052826869583,0.6848929055931283,0.6851967085634657,-0.27042394584672313,0.29180508518364656,0.9873723257903463,-1.131646423791516,-0.8579776088487568,-0.5194770298580126,planck_anchor,0.54
0.008972602739726028,67.76595337752767,42.129067677489296,0.9880548440269363,1.2545259956351622,0.31999496403533734,9.44124934639026e-05,0.6799106234711988,0.2941634535552946,-0.855783273369334,67.59501245446691,67.7690694922739,67.97045292960662,23.82280254846953,41.92511269234634,64.66636065441993,0.9821183582572367,0.9879639828725195,0.9930585437128647,0.7110908738625895,1.2481012661403796,1.920060053245428,0.3180723525913925,0.3199655374179632,0.32161548005296703,0.6782896293305511,0.6799400587707105,0.6818338021695095,-0.25385754288018314,0.28827916512961527,0.9652616390265784,-1.1247367491341789,-0.8587055307983305,-0.5280295017397435,planck_anchor,0.54
0.017945205479452057,68.14541218699696,42.45233595664004,0.9770817721999644,1.2682923314010124,0.3249586379578836,9.672961010601602e-05,0.6749446324320104,0.29302949908693754,-0.8552822038991692,67.81397961067361,68.149160973141,68.54310480328535,24.862915781334443,42.39266716656765,64.16572305377554,0.9657764505179298,0.9769742797236587,0.98665584857379,0.7465828330774247,1.2666390576550914,1.9060543818283688,0.32119870502289705,0.3249228880240655,0.3281427919423941,0.6717595306284931,0.6749803930074202,0.6787056845766574,-0.23845354082963977,0.2911768129198393,0.9418913383014417,-1.1183019907442695,-0.8561830677086573,-0.537366093189669,planck_anchor,0.54
0.026917808219178087,68.52776469943007,42.774076277055954,0.9662088816201161,1.2819755861495232,0.3299149923586061,9.907057581513671e-05,0.6699859370655787,0.29183432677044435,-0.8548057451033337,68.04532265912219,68.53112465358016,69.11458098021964,25.90193975870741,42.78415068310848,63.685750141202696,0.9498713714789417,0.9661141419537758,0.97995831317053,0.7823082905825929,1.282893763761563,1.8918447468072288,0.3243364993061034,0.3298826432083434,0.3346097780216025,0.6652897415996641,0.6700182959300074,0.6755661052905704,-0.2232105690582863,0.29180083384935046,0.919130300956986,-1.1119084609375705,-0.8547535225772402,-0.5466419607509809,planck_anchor,0.54
0.03589041095890411,68.91299720506024,43.09428863873704,0.9554366117011611,1.2955744831451037,0.3348630963021806,0.00010143505098282553,0.6650354686468366,0.29057945403463065,-0.8543539065538467,68.28346479098074,68.91933113274072,69.68428957958955,26.867195177170313,43.274725785084215,63.334032464170285,0.9344033863767895,0.9552610038724576,0.9731349222813057,0.8153173957067554,1.3008525606435297,1.8827559738581001,0.32749133466872177,0.334801548962949,0.341066031177821,0.6588306548092493,0.6650970346296796,0.6724094632973862,-0.20826583775757335,0.2960840132695739,0.90015261620843,-1.1054400423543016,-0.8516116845248741,-0.5538968925668432,planck_anchor,0.54
0.04486301369863014,69.30109599412079,43.41297304168331,0.9447653372499645,1.3090878057628068,0.33980204661503904,0.00010382269471270353,0.6600941306902482,0.2892663751388389,-0.853926704445239,68.52813777180496,69.3115317039665,70.25285529287302,27.941763005596172,43.636857893512015,62.71935510493408,0.9193400859202031,0.9444808664342331,0.9661983618308,0.8521086530071813,1.3163259899338315,1.8645872298943702,0.33065739227928326,0.33969973150929106,0.3475108239490146,0.6523829980260334,0.6601964770572264,0.6692415790723166,-0.19094716913838125,0.29591088588700504,0.8733264893667478,-1.0975687520198603,-0.8505965316289603,-0.5652583749037277,planck_anchor,0.54
0.053835616438356174,69.69204735684492,43.73012948589475,0.9341953707038453,1.322514396161466,0.3447309677603538,0.00010623316514612874,0.6551627990745,0.28789656021982024,-0.853524161920004,68.78513953768032,69.70214066668296,70.8133242212619,28.827444216509296,44.05356288170036,62.06124051721318,0.904845004463386,0.9339248368737019,0.958991841717622,0.8825756236838748,1.3311956387952297,1.8471828495113314,0.3339002780829138,0.34463113704827586,0.35388120733302525,0.6460097397409063,0.6552626605506622,0.6659968263646084,-0.17773290011325513,0.2978491271476527,0.8451300200539671,-1.0916243316266707,-0.8484601746636656,-0.5770464674257269,planck_anchor,0.54
0.0628082191780822,70.08583758346596,44.04575797137136,0.9237269643346522,1.3358531539600385,0.3496490116844961,0.00010866611977703941,0.6502423221957269,0.2864714544274421,-0.8531463093840205,69.04884945220299,70.09448169040533,71.37121833983481,29.749564442004313,44.40425559096715,61.49947285270626,0.8907543177240652,0.9234991507305574,0.9516807048651313,0.9156983591899799,1.3460706644024563,1.8311836256164171,0.33716820973202954,0.3495627797083868,0.3602300579533001,0.6396579874827895,0.6503285809715522,0.662727003010351,-0.16516084853406932,0.2976694840212504,0.8194215219327715,-1.086055813296849,-0.847476883202196,-0.5880037071414222,planck_anchor,0.54
0.07178082191780823,70.48245296421716,44.35985849811315,0.9133603124180262,1.3491030349185706,0.3545553576366456,0.00011112121575596558,0.6453335211475985,0.28499247714561005,-0.8527931848125049,69.32220007055966,70.49073043191271,71.92881230527054,30.61378575487696,44.764509427442945,60.968151826838586,0.8769975467930167,0.9131458199182421,0.9441901869651785,0.9457291749708927,1.3610092552471031,1.818382559858489,0.34043977455782654,0.3544720942586147,0.3665231397346219,0.6333619882263218,0.6454168106212097,0.6594535281921511,-0.15220278256084752,0.29721938948464044,0.795015710934111,-1.0801471819285104,-0.8464601149760962,-0.5978625802628276,planck_anchor,0.54
0.08075342465753425,70.88187978933176,44.67243106612011,0.903095553366463,1.3622630496250865,0.3594492119631677,0.00011359811018322648,0.6404371899266491,0.28346102129485035,-0.8524648340470277,69.61581116340655,70.8958602128995,72.47888419233836,31.527811060861346,44.97674123992353,60.54306103893715,0.863736276395415,0.9027394138337215,0.9362425639169759,0.9787345275226452,1.3703890004831942,1.8066510661969566,0.34378347090404593,0.3593074616534517,0.372642352796275,0.6272398796147499,0.640578985034258,0.6561078818898756,-0.1418806832552596,0.29218240832941844,0.7739992649803115,-1.075600003502757,-0.8480252005615097,-0.6068773040181383,planck_anchor,0.54
